step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
3486,-1.1334846019744873,-0.019771791994571686,-0.026027940213680267,0.4705222547054291,-0.07356399297714233,-1.3293587471707724e-05,-0.01469523273408413,-0.00904802791774273,-0.015622838400304317,-0.7968376874923706,0.0009645919199101627,1.164244532585144,-0.04538454860448837,0.5603684186935425,-0.032547544687986374,-0.08365964889526367,-0.03182826191186905,-0.001962742069736123,1.4569181203842163,-0.01568492315709591,-0.000261430541286245,-0.01211740355938673,-0.047367654740810394,-0.3281420171260834,0.6663695573806763,3.446091651916504,-10.265913963317871,0.0002601229352876544,-0.00351138599216938,0.08183375000953674,0.6354026794433594,0.09691143035888672,134237.0,0.15419064462184906,973.760009765625,,104.85894012451172,
3487,-1.1405856609344482,-0.019937172532081604,-0.026230957359075546,0.47302764654159546,-0.07385005056858063,-1.2900122783321422e-05,-0.014750996604561806,-0.00909627228975296,-0.015773750841617584,-0.8006175756454468,0.0013080928474664688,1.1710026264190674,-0.04536193236708641,0.5634507536888123,-0.03269346430897713,-0.07200004160404205,-0.03209987282752991,-0.0019754006061702967,1.4644725322723389,-0.015253378078341484,-0.0002574189566075802,-0.012442901730537415,-0.047818444669246674,-0.3314790427684784,0.6712786555290222,3.460117816925049,-10.260964393615723,0.0002601229352876544,-0.0020227949135005474,0.1512315422296524,0.641446590423584,0.09694600105285645,133132.0,0.15444807708263397,978.6400146484375,985.3499755859375,105.73062133789062,107.13642883300781
3488,-1.1534119844436646,-0.020141519606113434,-0.026508737355470657,0.47960638999938965,-0.07676078379154205,-1.3936469258624129e-05,-0.015336813405156136,-0.009270205162465572,-0.01588137447834015,-0.8187127113342285,0.0008565102471038699,1.1841082572937012,-0.047648027539253235,0.5720642805099487,-0.03293231129646301,-0.07585528492927551,-0.03296217322349548,-0.002017765073105693,1.4837859869003296,-0.015798158943653107,-0.00026495795464143157,-0.016148842871189117,-0.04830942675471306,-0.34202346205711365,0.677517831325531,3.5097222328186035,-10.253267288208008,0.0002601229352876544,-0.0034612216986715794,0.10459187626838684,0.6407890319824219,0.09724950790405273,133196.0,0.1541929841041565,962.469970703125,977.9099731445312,103.28791046142578,104.60025787353516
3489,-1.0934022665023804,-0.019095763564109802,-0.025203963741660118,0.45507121086120605,-0.07051123678684235,-1.2308271834626794e-05,-0.013657504692673683,-0.008676630444824696,-0.01498112641274929,-0.7513555288314819,0.000881922198459506,1.123491883277893,-0.04247722029685974,0.5406726598739624,-0.031838297843933105,-0.07766969501972198,-0.029929062351584435,-0.001879221759736538,1.4105403423309326,-0.014369657263159752,-0.00024642489734105766,-0.012059512548148632,-0.04594950005412102,-0.3127562999725342,0.6474676132202148,3.339379072189331,-10.289606094360352,0.0002601229352876544,-0.0028944984078407288,0.13884834945201874,0.6346814632415771,0.09676241874694824,134397.0,0.15409380197525024,989.8699951171875,,107.56141662597656,
3490,-1.095676302909851,-0.019112898036837578,-0.025089051574468613,0.4548063278198242,-0.07400718331336975,-1.3682895769306924e-05,-0.01471568550914526,-0.008752632886171341,-0.015235235914587975,-0.7733799815177917,0.000772045343182981,1.1265652179718018,-0.044650062918663025,0.5398223400115967,-0.03196858614683151,-0.07899635285139084,-0.03093930147588253,-0.001900407369248569,1.4070253372192383,-0.013849175535142422,-0.00025688629830256104,-0.01393202506005764,-0.04581931233406067,-0.31829407811164856,0.6449238061904907,3.321165084838867,-10.275777816772461,0.0002601229352876544,-0.0031328441109508276,0.11117356270551682,0.6382608413696289,0.09683537483215332,133729.0,0.15428104996681213,961.2899780273438,977.77001953125,103.46250915527344,105.736083984375
3491,-1.1724326610565186,-0.020463861525058746,-0.026955854147672653,0.487982839345932,-0.07457312941551208,-1.35041063913377e-05,-0.015319607220590115,-0.009370971471071243,-0.0161089226603508,-0.8085511922836304,0.0007112314342521131,1.2078092098236084,-0.04707331582903862,0.5804579257965088,-0.03395124524831772,-0.08319534361362457,-0.03324584662914276,-0.0020314836874604225,1.5115604400634766,-0.014867576770484447,-0.0002673608250916004,-0.011904592625796795,-0.049472905695438385,-0.3381214141845703,0.6953407526016235,3.5752902030944824,-10.318857192993164,0.0002601229352876544,-0.0043236445635557175,0.0717378631234169,0.6392042636871338,0.09720516204833984,133490.0,0.15364138782024384,975.3900146484375,985.3300170898438,106.02821350097656,106.00926208496094
3492,-1.192460060119629,-0.020814649760723114,-0.02741953358054161,0.49714118242263794,-0.07743819802999496,-1.357311884930823e-05,-0.01502602081745863,-0.009510386735200882,-0.016393139958381653,-0.8360587358474731,0.0010244805598631501,1.2252212762832642,-0.04695909470319748,0.591773509979248,-0.03447123244404793,-0.08169461786746979,-0.03357846289873123,-0.0020646557677537203,1.539790391921997,-0.01659850776195526,-0.000268530216999352,-0.013780027627944946,-0.050413575023412704,-0.3442367911338806,0.7049425840377808,3.6394519805908203,-10.385358810424805,0.0002601229352876544,-0.0030413125641644,0.11127473413944244,0.6404323577880859,0.10503125190734863,131869.0,0.1534883677959442,993.7000122070312,943.4500122070312,107.59586334228516,101.65875244140625
3493,-1.17417573928833,-0.0204690620303154,-0.02696940302848816,0.48975133895874023,-0.07647019624710083,-1.4176226613926701e-05,-0.0149358119815588,-0.009358401410281658,-0.016123581677675247,-0.8230003714561462,0.001085634925402701,1.2093040943145752,-0.04667116329073906,0.5824738144874573,-0.03409866988658905,-0.08296777307987213,-0.03253715857863426,-0.0020321793854236603,1.5166661739349365,-0.015230372548103333,-0.00026674894616007805,-0.01346047967672348,-0.0497608408331871,-0.3376910388469696,0.6938581466674805,3.5922446250915527,-10.390981674194336,0.0002601229352876544,-0.0019116975599899888,0.10488087683916092,0.639868974685669,0.10439538955688477,132082.0,0.15334835648536682,971.8200073242188,976.5,105.39502716064453,104.696533203125
3494,-1.1760296821594238,-0.020533259958028793,-0.027041098102927208,0.4923184812068939,-0.07653568685054779,-1.4349561752169393e-05,-0.014706810936331749,-0.009385641664266586,-0.016179367899894714,-0.8362202644348145,0.0009987533558160067,1.2188503742218018,-0.04715810343623161,0.5871496796607971,-0.03382662311196327,-0.08065982162952423,-0.03325697034597397,-0.0020381666254252195,1.523964285850525,-0.01539814006537199,-0.0002665861102286726,-0.013061048462986946,-0.050080254673957825,-0.33782362937927246,0.696448802947998,3.607328176498413,-10.429207801818848,0.00017341530474368483,-0.002954211551696062,0.10730677098035812,0.6418654918670654,0.10444378852844238,131720.0,0.1531614363193512,967.3099975585938,966.8200073242188,104.42118835449219,103.17709350585938
3495,-1.1744779348373413,-0.020437244325876236,-0.026912871748209,0.48930615186691284,-0.07562493532896042,-1.370829158986453e-05,-0.015079034492373466,-0.009282121434807777,-0.01612846553325653,-0.8172601461410522,0.0006413079099729657,1.2121062278747559,-0.04708203300833702,0.5798428058624268,-0.03465145453810692,-0.08468149602413177,-0.03318282961845398,-0.00201037572696805,1.516715407371521,-0.015291756018996239,-0.00027075770776718855,-0.013047429732978344,-0.04974561184644699,-0.3269996643066406,0.6949877738952637,3.5893447399139404,-10.49479866027832,0.0002601229352876544,-0.0032580355182290077,0.08335120975971222,0.6431326866149902,0.10464692115783691,131461.0,0.1525620073080063,975.739990234375,,105.86978912353516,
3496,-1.1176270246505737,-0.01949627511203289,-0.025657793506979942,0.4685009717941284,-0.07470723241567612,-1.3269111150293611e-05,-0.014210651628673077,-0.008979182690382004,-0.015375016257166862,-0.8297221064567566,0.001458759419620037,1.1561570167541504,-0.0452645942568779,0.5606420040130615,-0.031663037836551666,-0.07662909477949142,-0.03168994188308716,-0.0019526350079104304,1.4510672092437744,-0.01626642793416977,-0.00025188527069985867,-0.015040605328977108,-0.047697484493255615,-0.3280160427093506,0.6571374535560608,3.4250388145446777,-10.537449836730957,0.0002601229352876544,-0.003131131175905466,0.10465267300605774,0.6370425224304199,0.10419893264770508,132620.0,0.1524258255958557,984.1300048828125,958.989990234375,106.1700668334961,102.95049285888672
3497,-1.1261214017868042,-0.019602185115218163,-0.025768078863620758,0.4695926904678345,-0.07285246253013611,-1.28573792608222e-05,-0.01508275419473648,-0.008973420597612858,-0.015573985874652863,-0.7914077639579773,0.0009228806011378765,1.1629259586334229,-0.045314233750104904,0.5580981969833374,-0.03280635550618172,-0.08604282140731812,-0.0318453423678875,-0.0019503997173160315,1.4550714492797852,-0.01512617152184248,-0.00025915494188666344,-0.012130975723266602,-0.04813992977142334,-0.32499852776527405,0.6647982001304626,3.437162160873413,-10.572952270507812,0.0002601229352876544,-0.002862834371626377,0.09353412687778473,0.6367745399475098,0.10451507568359375,132612.0,0.1521061509847641,975.5,992.0499877929688,105.20658874511719,106.82940673828125
3498,-1.1684544086456299,-0.02035166323184967,-0.026775343343615532,0.48869606852531433,-0.07489688694477081,-1.317632086283993e-05,-0.015118220821022987,-0.00929054245352745,-0.01608116179704666,-0.8260153532028198,0.000696263276040554,1.2073936462402344,-0.04695625230669975,0.58114093542099,-0.03404679894447327,-0.08277443051338196,-0.0327841080725193,-0.0020191199146211147,1.5126794576644897,-0.015170197933912277,-0.0002621812163852155,-0.013292377814650536,-0.049950312823057175,-0.3307270407676697,0.691720187664032,3.583709716796875,-10.608774185180664,0.0002601229352876544,-0.0028499304316937923,0.08257979899644852,0.6390988826751709,0.10410141944885254,132271.0,0.15195263922214508,977.2999877929688,980.0499877929688,106.07132720947266,105.94229125976562
3499,-1.1764416694641113,-0.020466532558202744,-0.026985986158251762,0.4924299716949463,-0.07475785911083221,-1.3466421478369739e-05,-0.01505991630256176,-0.009354980662465096,-0.016049480065703392,-0.8323240280151367,0.0006658886559307575,1.2137813568115234,-0.04625057429075241,0.586297869682312,-0.034107815474271774,-0.08249559253454208,-0.03355607017874718,-0.002027643844485283,1.5230927467346191,-0.015740633010864258,-0.00026776758022606373,-0.012890595942735672,-0.05057704448699951,-0.329953670501709,0.6977407336235046,3.610668182373047,-10.631808280944824,0.00039018443203531206,-0.002059454098343849,0.07784152776002884,0.6423108577728271,0.09688663482666016,132987.0,0.1518407016992569,976.4400024414062,,106.060546875,
3500,-1.0861663818359375,-0.0189228318631649,-0.02492438070476055,0.45628613233566284,-0.0701974630355835,-1.5770294339745305e-05,-0.014063313603401184,-0.008699798956513405,-0.014902370981872082,-0.7801457643508911,0.0010649071773514152,1.1267303228378296,-0.04354991763830185,0.5442554950714111,-0.03132900595664978,-0.06952370703220367,-0.03166306018829346,-0.001886686310172081,1.413583755493164,-0.01338409073650837,-0.0002491160703357309,-0.013116358779370785,-0.04680768772959709,-0.31072157621383667,0.6457335352897644,3.345402479171753,-10.616130828857422,0.0002601229352876544,-0.0014351839199662209,0.10045203566551208,0.6320991516113281,0.09715509414672852,134800.0,0.15199032425880432,979.4000244140625,979.7999877929688,106.50231170654297,105.57247924804688
3501,-1.1121073961257935,-0.01934465579688549,-0.02554186061024666,0.4682842195034027,-0.07168208807706833,-1.3454942745738663e-05,-0.013752911239862442,-0.008832897990942001,-0.015131006948649883,-0.7749795913696289,0.0008646165952086449,1.1540507078170776,-0.043771207332611084,0.55727618932724,-0.032511308789253235,-0.0788007527589798,-0.03138833865523338,-0.0019120804499834776,1.4512500762939453,-0.01477896049618721,-0.0002508679172024131,-0.013115031644701958,-0.048057328909635544,-0.30899757146835327,0.6664944887161255,3.438053846359253,-10.653656959533691,0.0002601229352876544,-0.002865278162062168,0.07956431061029434,0.6300709247589111,0.09693455696105957,135217.0,0.15155471861362457,972.6900024414062,,106.09192657470703,
3502,-1.1345984935760498,-0.01971781626343727,-0.025940757244825363,0.47548553347587585,-0.07475954294204712,-1.3362604477151763e-05,-0.014893303625285625,-0.008996060118079185,-0.015611632727086544,-0.8059737086296082,0.0004912893055006862,1.1699676513671875,-0.04383596032857895,0.5627708435058594,-0.03386543691158295,-0.08491106331348419,-0.032313041388988495,-0.0019514414016157389,1.472788691520691,-0.015923773869872093,-0.0002655903226695955,-0.013587621971964836,-0.0491051971912384,-0.31990957260131836,0.6725155711174011,3.4665393829345703,-10.683538436889648,0.0002601229352876544,-0.001186240348033607,0.10271675139665604,0.6396043300628662,0.09700775146484375,133454.0,0.1515466272830963,995.0,991.0999755859375,107.55378723144531,106.60211181640625
3503,-1.144503116607666,-0.019939487800002098,-0.02627957984805107,0.48283135890960693,-0.07362565398216248,-1.3151407983968966e-05,-0.014429120346903801,-0.009100666269659996,-0.01566789671778679,-0.8094238638877869,0.0008978288387879729,1.1921682357788086,-0.0460614375770092,0.5760535597801208,-0.033114124089479446,-0.08179855346679688,-0.03260102868080139,-0.0019754532258957624,1.4971402883529663,-0.015575064346194267,-0.00025481227203272283,-0.013419508934020996,-0.04974660277366638,-0.3164502680301666,0.6851369738578796,3.5434186458587646,-10.680379867553711,0.00011561020073713735,-0.0010278275003656745,0.10631405562162399,0.6358985900878906,0.09681463241577148,134164.0,0.1515631228685379,974.5900268554688,976.2999877929688,106.43476104736328,104.81106567382812
3504,-1.0611456632614136,-0.01844245381653309,-0.02433418296277523,0.4476907253265381,-0.06730277836322784,-1.1816140613518655e-05,-0.013385437428951263,-0.008425289765000343,-0.014454677700996399,-0.7440143823623657,0.0008459639502689242,1.1043481826782227,-0.042098283767700195,0.5344045162200928,-0.030627280473709106,-0.06965811550617218,-0.02967219613492489,-0.0018267349805682898,1.3882920742034912,-0.014162527397274971,-0.0002378655190113932,-0.011467318050563335,-0.046048231422901154,-0.29370298981666565,0.63633131980896,3.2918543815612793,-10.718704223632812,0.00017341530474368483,-0.0035595837980508804,0.09451348334550858,0.6372077465057373,0.09724068641662598,133847.0,0.1511325240135193,969.5599975585938,,105.87782287597656,
3505,-1.1872062683105469,-0.02066522091627121,-0.02721940539777279,0.49900102615356445,-0.07548157870769501,-1.3621143807540648e-05,-0.015449946746230125,-0.009376514703035355,-0.016311701387166977,-0.8339373469352722,0.0009063994511961937,1.23195219039917,-0.04690496623516083,0.5928195118904114,-0.03492460399866104,-0.0833640918135643,-0.03314830735325813,-0.002035881858319044,1.5460987091064453,-0.015995390713214874,-0.00027358109946362674,-0.012709240429103374,-0.05140545219182968,-0.32403358817100525,0.7080671191215515,3.6556174755096436,-10.729397773742676,0.0002601229352876544,-0.002497406443580985,0.11886071413755417,0.6352689266204834,0.09677290916442871,134287.0,0.15137502551078796,994.3599853515625,963.260009765625,108.19528198242188,103.24382019042969
3506,-1.1037240028381348,-0.019215267151594162,-0.02536945603787899,0.4665825068950653,-0.06866472959518433,-1.2141808838350698e-05,-0.013679537922143936,-0.008758263662457466,-0.015041394159197807,-0.7870869636535645,0.0010156920179724693,1.148526906967163,-0.04295584186911583,0.5577062964439392,-0.03171113133430481,-0.07300923019647598,-0.030567124485969543,-0.0019012473057955503,1.4469408988952637,-0.015557652339339256,-0.00024336254864465445,-0.012045957148075104,-0.04807279631495476,-0.3059231638908386,0.6592626571655273,3.4279379844665527,-10.756230354309082,0.0002601229352876544,-0.003096617991104722,0.09060993790626526,0.6365721225738525,0.09685683250427246,134033.0,0.15094541013240814,971.6400146484375,,106.11705017089844,
3507,-1.1759147644042969,-0.0204054843634367,-0.026848506182432175,0.494965136051178,-0.07605917006731033,-1.3891137314203661e-05,-0.015348772518336773,-0.009277835488319397,-0.016162430867552757,-0.8299562335014343,0.0009169186232611537,1.221203088760376,-0.046226970851421356,0.587842583656311,-0.03469279408454895,-0.08035080134868622,-0.03378007560968399,-0.002018568804487586,1.5352219343185425,-0.016631489619612694,-0.00027234607841819525,-0.012280207127332687,-0.05104544013738632,-0.3221937417984009,0.7029446363449097,3.614889144897461,-10.785567283630371,0.0002601229352876544,-0.0035141778644174337,0.08890093863010406,0.6384437084197998,0.0969533920288086,133674.0,0.15090081095695496,985.0599975585938,957.1099853515625,106.88265991210938,102.41512298583984
3508,-1.155625820159912,-0.02007460966706276,-0.026434889063239098,0.4884939193725586,-0.07456047832965851,-1.3233990102889948e-05,-0.014952106401324272,-0.00912976823747158,-0.015829328447580338,-0.8270277976989746,0.0010935025056824088,1.2026522159576416,-0.04421214386820793,0.5800802707672119,-0.0342605784535408,-0.08209679275751114,-0.032140955328941345,-0.0019824260380119085,1.5145472288131714,-0.015545494854450226,-0.0002664221392478794,-0.013692265376448631,-0.050422824919223785,-0.3148166537284851,0.692309558391571,3.5790209770202637,-10.801738739013672,0.0002601229352876544,-0.0033022554125636816,0.08811470121145248,0.6359796524047852,0.0972738265991211,134065.0,0.15070317685604095,973.239990234375,,106.03390502929688,
3509,-1.124925971031189,-0.019547997042536736,-0.025818239897489548,0.47517824172973633,-0.07078143954277039,-1.3047512766206637e-05,-0.01410672813653946,-0.008884245529770851,-0.015314390882849693,-0.7960656881332397,0.0007780918385833502,1.1679058074951172,-0.042602553963661194,0.5643907785415649,-0.03329252824187279,-0.07804349064826965,-0.03166913986206055,-0.0019273289944976568,1.4736711978912354,-0.015371173620223999,-0.00025750204804353416,-0.011448598466813564,-0.04933417961001396,-0.3078908324241638,0.6745105981826782,3.4855828285217285,-10.842068672180176,0.0002601229352876544,-0.0033912279177457094,0.07894513010978699,0.6309435367584229,0.09682369232177734,135076.0,0.1505376696586609,986.510009765625,968.8099975585938,107.7671890258789,104.51322174072266
3510,-1.1654951572418213,-0.020266300067305565,-0.026711508631706238,0.49337393045425415,-0.07551392167806625,-1.3870099792256951e-05,-0.015019161626696587,-0.009245168417692184,-0.015941016376018524,-0.8322674632072449,0.0008122689905576408,1.216392993927002,-0.0472065806388855,0.5872378945350647,-0.034224219620227814,-0.08173330873250961,-0.032520078122615814,-0.002007237635552883,1.5305722951889038,-0.015486106276512146,-0.0002652247785590589,-0.013798318803310394,-0.05096760019659996,-0.32028746604919434,0.6982088088989258,3.613635540008545,-10.852211952209473,0.00039018443203531206,-0.0004563718393910676,0.07403199374675751,0.6365571022033691,0.09670042991638184,134064.0,0.15041901171207428,987.8400268554688,,107.62648010253906,
3511,-1.1781418323516846,-0.020504098385572433,-0.026974817737936974,0.49875408411026,-0.07539146393537521,-1.3984335055283736e-05,-0.015257684513926506,-0.00936233438551426,-0.01621248759329319,-0.8333355784416199,0.0012763149570673704,1.23322594165802,-0.04791423678398132,0.5955139398574829,-0.03407733142375946,-0.07925212383270264,-0.03313332423567772,-0.002038875361904502,1.5485280752182007,-0.016488168388605118,-0.0002650202950462699,-0.011910244822502136,-0.051736488938331604,-0.3244290053844452,0.7069134712219238,3.6553666591644287,-10.862669944763184,0.00039018443203531206,-0.0010767994681373239,0.10457351803779602,0.6391515731811523,0.0969080924987793,133554.0,0.15046486258506775,994.27001953125,980.010009765625,108.87353515625,105.33660125732422
3512,-1.154026746749878,-0.020102839916944504,-0.02648019604384899,0.49065813422203064,-0.0745723769068718,-1.3475131709128618e-05,-0.014844072982668877,-0.009208610281348228,-0.01582496613264084,-0.8331975340843201,0.001056470675393939,1.209775447845459,-0.04643390700221062,0.5871416330337524,-0.03316465765237808,-0.07755978405475616,-0.03313954919576645,-0.0020094048231840134,1.5210784673690796,-0.015294872224330902,-0.0002576658735051751,-0.012357918545603752,-0.05107061192393303,-0.32177290320396423,0.6924452185630798,3.5904510021209717,-10.839029312133789,0.0002601229352876544,-0.0021216431632637978,0.09754028171300888,0.6381039619445801,0.09714770317077637,133701.0,0.15049700438976288,976.9600219726562,937.5700073242188,106.7356948852539,101.02696990966797
3513,-1.0421411991119385,-0.018126554787158966,-0.02391054853796959,0.44289299845695496,-0.06816194206476212,-1.2455863725335803e-05,-0.013390665873885155,-0.00832458771765232,-0.014254743233323097,-0.7548708915710449,0.000958393735345453,1.0862956047058105,-0.04096169024705887,0.5281697511672974,-0.030440106987953186,-0.07466798275709152,-0.02986542135477066,-0.0018140677129849792,1.3738754987716675,-0.016600148752331734,-0.0002363279345445335,-0.013154643587768078,-0.04610642045736313,-0.2953871488571167,0.6269378066062927,3.236752986907959,-10.834002494812012,0.0002601229352876544,-0.000964796228799969,0.11318967491388321,0.631110668182373,0.09686899185180664,135036.0,0.15059338510036469,966.469970703125,953.3800048828125,105.02849578857422,103.05947875976562
3514,-1.1476795673370361,-0.019947683438658714,-0.026346322149038315,0.48962801694869995,-0.07277289777994156,-1.4939821085135918e-05,-0.014547358267009258,-0.009099185466766357,-0.015593423508107662,-0.8305119276046753,0.0012153575662523508,1.203173279762268,-0.04539164528250694,0.5844230055809021,-0.03350783511996269,-0.08115993440151215,-0.03251955658197403,-0.001973465783521533,1.5205352306365967,-0.015129397623240948,-0.00026147026801481843,-0.01331000030040741,-0.05086207389831543,-0.3108518123626709,0.692481517791748,3.6002860069274902,-10.836980819702148,0.0002601229352876544,-0.003534765914082527,0.08013327419757843,0.641791820526123,0.09676551818847656,133102.0,0.15045441687107086,966.8900146484375,967.9099731445312,105.12789916992188,105.05648803710938
3515,-1.1774969100952148,-0.02042466402053833,-0.026859235018491745,0.4992219805717468,-0.07314392924308777,-1.2984654858883005e-05,-0.01521077286452055,-0.00927451066672802,-0.016181062906980515,-0.8202254772186279,0.0009375369409099221,1.2319296598434448,-0.04627541825175285,0.593032717704773,-0.034953758120536804,-0.07519692182540894,-0.03270404040813446,-0.0020167657639831305,1.5483877658843994,-0.018044058233499527,-0.00026744682691060007,-0.011297736316919327,-0.05183421075344086,-0.31572431325912476,0.7106656432151794,3.6553754806518555,-10.83952808380127,0.0002601229352876544,-0.002626740140840411,0.10848984122276306,0.6391544342041016,0.0969858169555664,133539.0,0.15056917071342468,997.2999877929688,989.219970703125,109.77021026611328,107.1241226196289
3516,-1.0800831317901611,-0.01880994625389576,-0.024752825498580933,0.4604876637458801,-0.06963308155536652,-1.3729102647630498e-05,-0.014536326751112938,-0.008567838929593563,-0.014887932687997818,-0.7752360105514526,0.001076192012988031,1.1354751586914062,-0.043957751244306564,0.5483481287956238,-0.031872764229774475,-0.07521757483482361,-0.03129972144961357,-0.001870462903752923,1.4296128749847412,-0.015823086723685265,-0.00025081326020881534,-0.014192305505275726,-0.04815521836280823,-0.29408562183380127,0.6544094681739807,3.3731791973114014,-10.877410888671875,0.0002601229352876544,-0.00401887996122241,0.07724718749523163,0.635368824005127,0.09732890129089355,134167.0,0.15017490088939667,961.6900024414062,973.97998046875,105.81743621826172,106.08318328857422
3517,-1.151323676109314,-0.020005911588668823,-0.02636658400297165,0.4907531142234802,-0.07332715392112732,-1.4483262020803522e-05,-0.014819110743701458,-0.009083306416869164,-0.01576075702905655,-0.8142522573471069,0.0010590896708890796,1.2103354930877686,-0.045982759445905685,0.5838792324066162,-0.03410888835787773,-0.08191408962011337,-0.032944612205028534,-0.0019756441470235586,1.5236859321594238,-0.01513951551169157,-0.0002631860552355647,-0.01343243382871151,-0.05113428831100464,-0.3088875114917755,0.6974417567253113,3.601722478866577,-10.879372596740723,0.0002601229352876544,-0.0031476339790970087,0.15343457460403442,0.6349515914916992,0.09679436683654785,134341.0,0.15039242804050446,981.6799926757812,960.4000244140625,107.80714416503906,103.20552062988281
3518,-1.130817174911499,-0.01961727999150753,-0.02587607130408287,0.4837576746940613,-0.0725099965929985,-1.357213386654621e-05,-0.014128397218883038,-0.008921182714402676,-0.015399612486362457,-0.7972638010978699,0.0009692201274447143,1.1899489164352417,-0.04451637715101242,0.5748729109764099,-0.033812638372182846,-0.0760858803987503,-0.03237053379416466,-0.0019353431416675448,1.5026220083236694,-0.015331828966736794,-0.0002554276434239,-0.013712488114833832,-0.050433509051799774,-0.2981679439544678,0.6882821917533875,3.550605297088623,-10.86240005493164,0.0002601229352876544,-0.0017414906760677695,0.10604739934206009,0.6383285522460938,0.09688544273376465,133708.0,0.15048949420452118,969.5399780273438,971.7100219726562,107.05609130859375,104.4998779296875
3519,-1.1191139221191406,-0.019461095333099365,-0.025657955557107925,0.4781755805015564,-0.070645771920681,-1.4603660929424223e-05,-0.01430555246770382,-0.008905704133212566,-0.015315143391489983,-0.8010882139205933,0.0011914875358343124,1.1794346570968628,-0.04616674780845642,0.5715271830558777,-0.032509129494428635,-0.07751842588186264,-0.03182651847600937,-0.0019367723725736141,1.4857275485992432,-0.015557864680886269,-0.000249441247433424,-0.013364285230636597,-0.049777861684560776,-0.3033079504966736,0.677875280380249,3.508641242980957,-10.860910415649414,0.0002601229352876544,-0.0038629795890301466,0.09208869934082031,0.6395857334136963,0.09685373306274414,133485.0,0.15048564970493317,966.8099975585938,975.469970703125,106.19300079345703,105.85664367675781
3520,-1.100008249282837,-0.019146431237459183,-0.02522403374314308,0.47070765495300293,-0.06918355077505112,-1.59883638843894e-05,-0.014559182338416576,-0.0087924525141716,-0.01509152352809906,-0.7961020469665527,0.0009937298018485308,1.1613411903381348,-0.0454501137137413,0.5621549487113953,-0.03212537616491318,-0.07506652176380157,-0.03131141886115074,-0.0019098443444818258,1.4621915817260742,-0.015073632821440697,-0.0002468436141498387,-0.012646384537220001,-0.04904652386903763,-0.3011195659637451,0.6651998162269592,3.4517111778259277,-10.824922561645508,0.0002601229352876544,-0.003233605297282338,0.16938887536525726,0.6349303722381592,0.10421514511108398,132996.0,0.150949627161026,982.7899780273438,964.3900146484375,107.9037857055664,104.45682525634766
3521,-1.1334362030029297,-0.019659951329231262,-0.025876354426145554,0.4834473133087158,-0.07316817343235016,-1.3301923900144175e-05,-0.0147303631529212,-0.008933380246162415,-0.015565721318125725,-0.798254668712616,0.0010054223239421844,1.1933673620224,-0.04641606658697128,0.5756063461303711,-0.033484749495983124,-0.07527032494544983,-0.03213459998369217,-0.0019472291460260749,1.5027698278427124,-0.015561267733573914,-0.0002608018694445491,-0.013307884335517883,-0.050358518958091736,-0.30296534299850464,0.6893488764762878,3.5439698696136475,-10.768745422363281,0.0002601229352876544,-0.0035143170971423388,0.13357798755168915,0.6380703449249268,0.10457825660705566,132369.0,0.15118399262428284,962.4600219726562,957.6500244140625,105.54777526855469,103.6202163696289
3522,-1.0970840454101562,-0.01904018223285675,-0.025006789714097977,0.46870002150535583,-0.0710214301943779,-1.2712129318970256e-05,-0.014509636908769608,-0.008623400703072548,-0.015198512002825737,-0.7717374563217163,0.0009286185959354043,1.1552280187606812,-0.04472395405173302,0.5561034679412842,-0.03300342708826065,-0.07822740077972412,-0.031417157500982285,-0.0018845917657017708,1.4564470052719116,-0.014109376817941666,-0.00025598707725293934,-0.01308552548289299,-0.0488940104842186,-0.28875532746315,0.6688928604125977,3.4289519786834717,-10.77853012084961,0.0002601229352876544,-0.0025592874735593796,0.08707399666309357,0.6390585899353027,0.09702038764953613,133550.0,0.1509445756673813,953.489990234375,982.22998046875,104.86589813232422,106.99039459228516
